Rental_state;Start;End;Revenue;Distance;duration_minute;revenue_minute;revenue_km;car_id;accum_distance;battery_left;reset_flag;segment;running_duration;running_revenue;profitable_minutes;Incentive20;Incentive15;Incentive10;Incentive5
RED;46:44,4;03:17,4;3,43;6;16,55043333;0,207245329;0,571666667;1;38;81;0;1000035;77,35643333;15,74;0;-20;-15;-10;-5
RED;01:33,9;15:39,6;2,82;3;14,09531667;0,200066452;0,94;1;41;79,5;0;1000035;91,45175;18,56;0;-20;-15;-10;-5
RED;17:24,1;32:18,9;3,03;5;14,91423333;0,203161633;0,606;1;46;77;0;1000035;106,3659833;21,59;0;-20;-15;-10;-5
RED;32:25,9;01:24,1;5,77;16;28,97013333;0,19917064;0,360625;1;62;69;0;1000035;135,3361167;27,36;0;-20;-15;-10;-5
RED;03:45,2;08:38,8;1,01;2;4,893083333;0,206413815;0,505;1;64;68;0;1000035;140,2292;28,37;0;-20;-15;-10;-5
RED;09:15,2;25:15,6;3,23;7;16,00666667;0,20179092;0,461428571;1;71;64,5;0;1000035;156,2358667;31,6;0;-20;-15;-10;-5
RED;33:07,7;46:45,3;2,82;5;13,62608333;0,206956022;0,564;1;76;62;0;1000035;169,86195;34,42;0;-20;-15;-10;-5
RED;45:16,5;52:31,8;1,41;3;7,254583333;0,194359887;0,47;1;79;60,5;0;1000035;177,1165333;35,83;0;-20;-15;-10;-5
RED;11:50,3;17:02,6;1,01;2;5,204866667;0,194049159;0,505;1;81;59,5;0;1000035;182,3214;36,84;0;-20;-15;-10;-5
RED;24:58,5;34:02,5;2,02;2;9,06645;0,222799442;1,01;1;83;58,5;0;1000035;191,38785;38,86;0;-20;-15;-10;-5
RED;34:40,2;05:08,8;6,25;8;30,47603333;0,205079182;0,78125;1;91;54,5;0;1000035;221,8638833;45,11;0;-20;-15;-10;-5
RED;05:45,0;13:13,8;1,29;1;7,481233333;0,172431462;1,29;1;92;54;0;1000035;229,3451167;46,4;0;-20;-15;-10;-5
RED;32:18,2;47:43,2;3,57;3;15,41598333;0,231577832;1,19;1;95;52,5;0;1000035;244,7611;49,97;0;-20;-15;-10;-5
RED;36:15,9;50:30,3;2,82;5;14,23885;0,198049702;0,564;1;100;50;0;1000035;258,99995;52,79;0;-20;-15;-10;-5
RED;51:47,6;06:27,2;3,03;5;14,65966667;0,206689556;0,606;1;105;47,5;0;1000035;273,6596167;55,82;0;-20;-15;-10;-5
RED;13:18,2;22:52,5;2,02;2;9,571533333;0,211042466;1,01;1;107;46,5;0;1000035;283,23115;57,84;0;-20;-15;-10;-5
RED;46:21,4;01:26,2;3,03;6;15,08006667;0,200927494;0,505;1;113;43,5;0;1000035;298,3112167;60,87;0;-20;-15;-10;-5
RED;10:22,6;27:31,8;3,43;7;17,15441667;0,199948507;0,49;1;120;40;0;1000035;315,4656333;64,3;0;-20;-15;-10;-5
RED;30:45,4;56:55,6;5,08;10;26,17068333;0,194110331;0,508;1;130;35;0;1000035;341,6363167;69,38;0;-20;-15;-10;-5
RED;35:38,6;47:02,1;2,22;3;11,3917;0,194878727;0,74;1;133;33,5;0;1000035;353,0280167;71,6;0;-20;-15;-10;-5
RED;02:01,4;43:10,5;7,73;10;41,15076667;0,187845832;0,773;1;143;28,5;0;1000035;394,1787833;79,33;0;-20;-15;-10;-5
RED;57:34,1;23:48,8;7,71;10;26,24446667;0,293776212;0,771;1;153;23,5;0;1000035;420,42325;87,04;0;-20;-15;-10;-5
RED;28:30,9;46:32,8;3,63;7;18,03146667;0,201314739;0,518571429;1;7;96,5;1;1000036;18,03146667;3,63;0;-20;-15;-10;-5
RED;39:46,5;50:03,3;2,02;3;10,2804;0,196490409;0,673333333;1;10;95;0;1000036;28,31186667;5,65;0;-20;-15;-10;-5
RED;01:13,1;18:26,9;3,43;7;17,22993333;0,199072157;0,49;1;17;91,5;0;1000036;45,5418;9,08;0;-20;-15;-10;-5
RED;24:34,3;35:02,6;2,02;5;10,47163333;0,192902094;0,404;1;22;89;0;1000036;56,01343333;11,1;0;-20;-15;-10;-5
RED;35:16,4;02:57,7;5,36;7;27,68886667;0,19357961;0,765714286;1;29;85,5;0;1000036;83,7023;16,46;0;-20;-15;-10;-5
RED;19:58,1;34:26,6;2,66;4;14,47448333;0,183771672;0,665;1;33;83,5;0;1000036;98,17678333;19,12;0;-20;-15;-10;-5
RED;38:41,5;10:21,5;6,45;13;31,66588333;0,203689249;0,496153846;1;46;77;0;1000036;129,8426667;25,57;0;-20;-15;-10;-5
RED;10:36,2;53:44,6;7,99;7;43,13988333;0,185211442;1,141428571;1;53;73,5;0;1000036;172,98255;33,56;0;-20;-15;-10;-5
RED;25:07,8;33:21,7;1,82;2;8,23115;0,221111266;0,91;1;55;72,5;0;1000036;181,2137;35,38;0;-20;-15;-10;-5
RED;35:25,0;11:28,9;9,08;19;36,06391667;0,251775205;0,477894737;1;74;63;0;1000036;217,2776167;44,46;0;-20;-15;-10;-5
RED;14:05,6;27:10,8;2,54;5;13,08556667;0,194106993;0,508;1;79;60,5;0;1000036;230,3631833;47;0;-20;-15;-10;-5
RED;56:12,6;08:30,9;2,62;5;12,30505;0,212920711;0,524;1;84;58;0;1000036;242,6682333;49,62;0;-20;-15;-10;-5
RED;46:30,6;54:41,9;1,61;1;8,187966667;0,196630014;1,61;1;85;57,5;0;1000036;250,8562;51,23;0;-20;-15;-10;-5
RED;57:47,2;07:05,3;1,82;2;9,301733333;0,195662457;0,91;1;87;56,5;0;1000036;260,1579333;53,05;0;-20;-15;-10;-5
RED;42:41,7;14:10,6;6,45;12;31,48156667;0,204881799;0,5375;1;99;50,5;0;1000036;291,6395;59,5;0;-20;-15;-10;-5
RED;46:25,6;51:10,6;0,8;0;4,750183333;0,168414552;inf;1;99;50,5;0;1000036;296,3896833;60,3;0;-20;-15;-10;-5
RED;10:15,7;18:40,0;1,82;3;8,4053;0,216530047;0,606666667;1;102;49;0;1000036;304,7949833;62,12;0;-20;-15;-10;-5
RED;23:23,6;33:53,2;3,14;3;10,4933;0,299238562;1,046666667;1;105;47,5;0;1000036;315,2882833;65,26;0;-20;-15;-10;-5
RED;43:54,9;51:06,6;1,41;2;7,19545;0,195957167;0,705;1;107;46,5;0;1000036;322,4837333;66,67;0;-20;-15;-10;-5
RED;04:55,6;17:24,1;2,42;5;12,47535;0,193982534;0,484;1;112;44;0;1000036;334,9590833;69,09;0;-20;-15;-10;-5
RED;21:51,2;53:36,7;6,45;17;31,75761667;0,203100883;0,379411765;1;129;35,5;0;1000036;366,7167;75,54;0;-20;-15;-10;-5
RED;54:53,7;07:54,7;2,62;4;13,01641667;0,201284276;0,655;1;133;33,5;0;1000036;379,7331167;78,16;0;-20;-15;-10;-5
RED;21:36,1;32:04,0;2,22;3;10,4654;0,212127582;0,74;1;136;32;0;1000036;390,1985167;80,38;0;-20;-15;-10;-5
RED;36:42,8;41:29,2;0,81;1;4,773766667;0,169677334;0,81;1;137;31,5;0;1000036;394,9722833;81,19;0;-20;-15;-10;-5
RED;22:01,9;42:46,2;6;7;20,73771667;0,289327899;0,857142857;1;144;28;0;1000036;415,71;87,19;0;-20;-15;-10;-5
RED;47:24,6;59:00,8;2,42;4;11,6036;0,208555965;0,605;1;148;26;0;1000036;427,3136;89,61;0;-20;-15;-10;-5
RED;01:42,5;18:24,8;3,35;7;16,70505;0,200538161;0,478571429;1;155;22,5;0;1000036;444,01865;92,96;0;-20;-15;-10;-5
RED;25:13,1;45:38,3;5,46;9;20,41988333;0,267386444;0,606666667;1;9;95,5;1;1000037;20,41988333;5,46;0;-20;-15;-10;-5
RED;46:56,0;11:48,9;4,92;12;24,88083333;0,197742573;0,41;1;21;89,5;0;1000037;45,30071667;10,38;0;-20;-15;-10;-5
RED;12:03,7;40:55,4;5,64;10;28,86231667;0,195410509;0,564;1;31;84,5;0;1000037;74,16303333;16,02;0;-20;-15;-10;-5
RED;41:33,1;01:42,5;5,21;7;20,15596667;0,258484254;0,744285714;1;38;81;0;1000037;94,319;21,23;0;-20;-15;-10;-5
RED;04:48,7;16:00,8;2,22;4;11,20118333;0,198193346;0,555;1;42;79;0;1000037;105,5201833;23,45;0;-20;-15;-10;-5
RED;16:44,7;35:16,7;3,83;3;18,53421667;0,206644827;1,276666667;1;45;77,5;0;1000037;124,0544;27,28;0;-20;-15;-10;-5
RED;49:14,3;53:34,5;37,98;16;184,33715;0,206035517;2,37375;1;61;69,5;0;1000037;308,39155;65,26;0;-20;-15;-10;-5
RED;31:21,6;58:37,9;5,03;5;27,27131667;0,184442873;1,006;1;66;67;0;1000037;335,6628667;70,29;0;-20;-15;-10;-5
RED;07:20,3;46:39,4;8,07;21;39,31706667;0,205254376;0,384285714;1;87;56,5;0;1000037;374,9799333;78,36;0;-20;-15;-10;-5
RED;44:36,1;03:28,7;3,83;6;18,87541667;0,202909428;0,638333333;1;93;53,5;0;1000037;393,85535;82,19;0;-20;-15;-10;-5
RED;05:40,1;27:22,7;4,1;4;21,71063333;0,188847554;1,025;1;97;51,5;0;1000037;415,5659833;86,29;0;-20;-15;-10;-5
RED;21:48,7;47:20,3;4,91;6;25,52753333;0,192341341;0,818333333;1;103;48,5;0;1000037;441,0935167;91,2;0;-20;-15;-10;-5
RED;03:57,2;12:28,4;1,61;3;8,520616667;0,18895346;0,536666667;1;106;47;0;1000037;449,6141333;92,81;0;-20;-15;-10;-5
RED;48:56,3;15:10,6;3,03;19;26,23885;0,115477622;0,159473684;1;125;37,5;0;1000037;475,8529833;95,84;0;-20;-15;-10;-5
RED;46:27,9;02:24,5;3,23;7;15,94323333;0,202593786;0,461428571;1;132;34;0;1000037;491,7962167;99,07;0;-20;-15;-10;-5
RED;14:43,5;25:14,2;2,22;4;10,51093333;0,211208646;0,555;1;136;32;0;1000037;502,30715;101,29;0;-20;-15;-10;-5
RED;30:57,8;40:48,8;2,02;2;9,849583333;0,205084817;1,01;1;138;31;0;1000037;512,1567333;103,31;0;-20;-15;-10;-5
RED;41:39,7;57:59,7;3,23;6;16,33278333;0,197761761;0,538333333;1;144;28;0;1000037;528,4895167;106,54;0;-20;-15;-10;-5
RED;05:41,8;26:55,0;6;7;21,22018333;0,282749678;0,857142857;1;151;24,5;0;1000037;549,7097;112,54;9,7097;-10,2903;-5,2903;-0,2903;4,7097
RED;39:03,3;07:15,1;5,48;9;28,197;0,194346916;0,608888889;1;9;95,5;1;1000038;28,197;5,48;0;-20;-15;-10;-5
RED;10:01,1;33:10,6;4,64;9;23,158;0,200362726;0,515555556;1;18;91;0;1000038;51,355;10,12;0;-20;-15;-10;-5
RED;47:18,0;53:24,9;1,21;2;6,115233333;0,19786653;0,605;1;20;90;0;1000038;57,47023333;11,33;0;-20;-15;-10;-5
RED;06:53,6;31:03,5;5,04;10;24,16565;0,208560498;0,504;1;30;85;0;1000038;81,63588333;16,37;0;-20;-15;-10;-5
RED;31:04,6;34:27,5;0,61;1;3,381916667;0,180371091;0,61;1;31;84,5;0;1000038;85,0178;16,98;0;-20;-15;-10;-5
RED;36:38,3;38:56,1;0,61;1;2,296016667;0,265677514;0,61;1;32;84;0;1000038;87,31381667;17,59;0;-20;-15;-10;-5
RED;56:29,4;09:02,2;2,42;4;12,54643333;0,192883502;0,605;1;36;82;0;1000038;99,86025;20,01;0;-20;-15;-10;-5
RED;28:14,6;32:16,6;0,81;2;4,033683333;0,200809021;0,405;1;38;81;0;1000038;103,8939333;20,82;0;-20;-15;-10;-5
RED;34:01,2;49:14,2;3,23;8;15,2167;0,212266786;0,40375;1;46;77;0;1000038;119,1106333;24,05;0;-20;-15;-10;-5
RED;31:38,7;39:42,9;12,86;18;68,07063333;0,18892141;0,714444444;1;64;68;0;1000038;187,1812667;36,91;0;-20;-15;-10;-5
RED;51:21,4;58:29,8;1,41;1;7,140083333;0,197476687;1,41;1;65;67,5;0;1000038;194,32135;38,32;0;-20;-15;-10;-5
RED;02:06,2;12:34,4;2,02;6;10,47083333;0,192916832;0,336666667;1;71;64,5;0;1000038;204,7921833;40,34;0;-20;-15;-10;-5
RED;43:13,3;13:47,4;6,25;18;30,5679;0,204462852;0,347222222;1;89;55,5;0;1000038;235,3600833;46,59;0;-20;-15;-10;-5
RED;33:15,2;44:48,3;2,22;2;11,55163333;0,192180615;1,11;1;91;54,5;0;1000038;246,9117167;48,81;0;-20;-15;-10;-5
RED;06:46,7;21:02,6;2,94;4;14,2665;0,206077174;0,735;1;95;52,5;0;1000038;261,1782167;51,75;0;-20;-15;-10;-5
RED;59:38,8;09:32,2;2,86;4;9,890433333;0,289168321;0,715;1;99;50,5;0;1000038;271,06865;54,61;0;-20;-15;-10;-5
RED;39:59,8;13:03,8;6,86;26;33,06775;0,207452881;0,263846154;1;125;37,5;0;1000038;304,1364;61,47;0;-20;-15;-10;-5
RED;16:54,3;33:36,9;3,43;7;16,7094;0,205273678;0,49;1;132;34;0;1000038;320,8458;64,9;0;-20;-15;-10;-5
RED;34:32,1;53:21,8;3,83;6;18,8284;0,203416116;0,638333333;1;138;31;0;1000038;339,6742;68,73;0;-20;-15;-10;-5
RED;47:04,8;57:26,4;2,61;4;10,36131667;0,251898488;0,6525;1;142;29;0;1000038;350,0355167;71,34;0;-20;-15;-10;-5
RED;22:31,8;55:41,5;8,6;11;33,16158333;0,25933623;0,781818182;1;153;23,5;0;1000038;383,1971;79,94;0;-20;-15;-10;-5
RED;13:39,4;12:15,1;11,41;20;58,59443333;0,194728396;0,5705;1;20;90;1;1000039;58,59443333;11,41;0;-20;-15;-10;-5
RED;21:10,4;28:26,8;1,41;3;7,272733333;0,193874838;0,47;1;23;88,5;0;1000039;65,86716667;12,82;0;-20;-15;-10;-5
RED;02:08,3;08:36,4;1,21;2;6,467766667;0,187081579;0,605;1;25;87,5;0;1000039;72,33493333;14,03;0;-20;-15;-10;-5
RED;09:01,9;14:48,4;1,01;2;5,774416667;0,174909443;0,505;1;27;86,5;0;1000039;78,10935;15,04;0;-20;-15;-10;-5
RED;47:35,5;05:10,6;3,63;6;17,58556667;0,206419279;0,605;1;33;83,5;0;1000039;95,69491667;18,67;0;-20;-15;-10;-5
RED;28:19,0;33:42,6;1,21;1;5,393083333;0,224361451;1,21;1;34;83;0;1000039;101,088;19,88;0;-20;-15;-10;-5
RED;34:34,9;41:25,7;1,33;1;6,847316667;0,194236672;1,33;1;35;82,5;0;1000039;107,9353167;21,21;0;-20;-15;-10;-5
RED;50:08,2;28:14,4;7,66;18;38,10318333;0,201033072;0,425555556;1;53;73,5;0;1000039;146,0385;28,87;0;-20;-15;-10;-5
RED;53:04,4;21:19,7;5,52;12;28,25446667;0,19536734;0,46;1;65;67,5;0;1000039;174,2929667;34,39;0;-20;-15;-10;-5
RED;03:45,5;20:48,3;3,43;7;17,04618333;0,201218063;0,49;1;72;64;0;1000039;191,33915;37,82;0;-20;-15;-10;-5
RED;08:22,9;23:30,7;3,03;8;15,12953333;0,200270553;0,37875;1;80;60;0;1000039;206,4686833;40,85;0;-20;-15;-10;-5
RED;24:39,8;05:26,2;16,41;13;100,7734167;0,162840564;1,262307692;1;93;53,5;0;1000039;307,2421;57,26;0;-20;-15;-10;-5
RED;06:11,1;21:46,8;3,03;6;15,59556667;0,194285983;0,505;1;99;50,5;0;1000039;322,8376667;60,29;0;-20;-15;-10;-5
RED;29:46,7;50:47,6;5,17;6;21,01441667;0,24602158;0,861666667;1;105;47,5;0;1000039;343,8520833;65,46;0;-20;-15;-10;-5
RED;51:18,0;11:22,2;3,95;7;20,06936667;0,196817372;0,564285714;1;112;44;0;1000039;363,92145;69,41;0;-20;-15;-10;-5
RED;46:25,5;58:51,5;2,62;4;12,43353333;0,210720471;0,655;1;116;42;0;1000039;376,3549833;72,03;0;-20;-15;-10;-5
RED;13:12,0;32:39,5;4,03;9;19,45786667;0,207114175;0,447777778;1;125;37,5;0;1000039;395,81285;76,06;0;-20;-15;-10;-5
RED;33:22,1;40:26,2;1,82;1;7,068516667;0,257479764;1,82;1;126;37;0;1000039;402,8813667;77,88;0;-20;-15;-10;-5
RED;42:04,7;47:01,9;1,01;2;4,953016667;0,203916132;0,505;1;128;36;0;1000039;407,8343833;78,89;0;-20;-15;-10;-5
RED;47:10,2;23:51,8;7,33;10;36,69261667;0,19976771;0,733;1;138;31;0;1000039;444,527;86,22;0;-20;-15;-10;-5
RED;40:13,5;05:19,4;7,14;15;25,09918333;0,284471407;0,476;1;153;23,5;0;1000039;469,6261833;93,36;0;-20;-15;-10;-5
RED;35:28,6;42:18,6;1,41;2;6,833166667;0,206346496;0,705;1;155;22,5;0;1000039;476,45935;94,77;0;-20;-15;-10;-5
RED;42:29,5;55:30,7;2,62;6;13,01906667;0,201243305;0,436666667;1;6;97;1;1000040;13,01906667;2,62;0;-20;-15;-10;-5
RED;02:10,4;26:47,9;4,92;11;24,62586667;0,199789923;0,447272727;1;17;91,5;0;1000040;37,64493333;7,54;0;-20;-15;-10;-5
RED;28:06,9;38:16,8;2,02;3;10,16516667;0,198717844;0,673333333;1;20;90;0;1000040;47,8101;9,56;0;-20;-15;-10;-5
RED;47:36,1;31:27,3;12,57;18;43,85306667;0,286639019;0,698333333;1;38;81;0;1000040;91,66316667;22,13;0;-20;-15;-10;-5
RED;32:48,6;43:16,8;2,02;3;10,46991667;0,192933723;0,673333333;1;41;79,5;0;1000040;102,1330833;24,15;0;-20;-15;-10;-5
RED;51:58,7;14:48,6;4,64;10;22,83285;0,20321598;0,464;1;51;74,5;0;1000040;124,9659333;28,79;0;-20;-15;-10;-5
RED;23:35,1;51:40,4;5,65;10;28,08811667;0,201152682;0,565;1;61;69,5;0;1000040;153,05405;34,44;0;-20;-15;-10;-5
RED;52:03,2;02:25,3;2,02;4;10,3684;0,194822731;0,505;1;65;67,5;0;1000040;163,42245;36,46;0;-20;-15;-10;-5
RED;43:43,4;57:46,8;2,82;5;14,05553333;0,200632728;0,564;1;70;65;0;1000040;177,4779833;39,28;0;-20;-15;-10;-5
RED;58:53,9;05:34,5;1,41;2;6,676866667;0,211176899;0,705;1;72;64;0;1000040;184,15485;40,69;0;-20;-15;-10;-5
RED;15:43,0;32:42,6;3,43;4;16,99278333;0,201850393;0,8575;1;76;62;0;1000040;201,1476333;44,12;0;-20;-15;-10;-5
RED;33:55,0;45:07,9;2,87;3;11,21568333;0,255891675;0,956666667;1;79;60,5;0;1000040;212,3633167;46,99;0;-20;-15;-10;-5
RED;50:56,2;06:33,4;3,23;6;15,61946667;0,206793232;0,538333333;1;85;57,5;0;1000040;227,9827833;50,22;0;-20;-15;-10;-5
RED;38:19,2;51:52,3;3,71;5;13,55133333;0,273773798;0,742;1;90;55;0;1000040;241,5341167;53,93;0;-20;-15;-10;-5
RED;16:58,2;25:20,3;1,82;3;8,36845;0,217483524;0,606666667;1;93;53,5;0;1000040;249,9025667;55,75;0;-20;-15;-10;-5
RED;42:22,7;22:22,1;8,07;13;39,98951667;0,201802889;0,620769231;1;106;47;0;1000040;289,8920833;63,82;0;-20;-15;-10;-5
RED;48:16,1;19:37,5;6,45;13;31,3577;0,205691106;0,496153846;1;119;40,5;0;1000040;321,2497833;70,27;0;-20;-15;-10;-5
RED;32:05,9;41:45,8;2,61;3;9,6665;0,270004655;0,87;1;122;39;0;1000040;330,9162833;72,88;0;-20;-15;-10;-5
RED;52:34,8;09:21,4;3,43;3;16,77803333;0,204433972;1,143333333;1;125;37,5;0;1000040;347,6943167;76,31;0;-20;-15;-10;-5
RED;14:10,0;19:52,4;14,87;16;65,70763333;0,226305518;0,929375;1;141;29,5;0;1000040;413,40195;91,18;0;-20;-15;-10;-5
RED;36:52,6;45:41,4;1,82;3;8,813833333;0,20649358;0,606666667;1;144;28;0;1000040;422,2157833;93;0;-20;-15;-10;-5
RED;46:29,1;26:48,3;7,98;11;40,32033333;0,19791503;0,725454545;1;155;22,5;0;1000040;462,5361167;100,98;0;-20;-15;-10;-5
RED;36:00,0;04:58,2;5,85;5;28,96978333;0,201934544;1,17;1;5;97,5;1;1000041;28,96978333;5,85;0;-20;-15;-10;-5
RED;05:19,9;39:17,5;6,01;2;33,95905;0,17697786;3,005;1;7;96,5;0;1000041;62,92883333;11,86;0;-20;-15;-10;-5
RED;10:59,5;25:49,3;3,03;4;14,83111667;0,204300193;0,7575;1;11;94,5;0;1000041;77,75995;14,89;0;-20;-15;-10;-5
RED;27:02,8;51:06,5;6,61;5;24,06143333;0,274713476;1,322;1;16;92;0;1000041;101,8213833;21,5;0;-20;-15;-10;-5
RED;18:50,9;36:48,4;4,69;8;17,95733333;0,261174636;0,58625;1;24;88;0;1000041;119,7787167;26,19;0;-20;-15;-10;-5
RED;37:05,1;43:24,3;1,21;2;6,320766667;0,191432474;0,605;1;26;87;0;1000041;126,0994833;27,4;0;-20;-15;-10;-5
RED;23:25,0;38:13,2;3,03;6;14,80321667;0,204685243;0,505;1;32;84;0;1000041;140,9027;30,43;0;-20;-15;-10;-5
RED;42:55,3;57:07,7;2,82;7;14,20516667;0,198519318;0,402857143;1;39;80,5;0;1000041;155,1078667;33,25;0;-20;-15;-10;-5
RED;53:17,5;03:00,3;2,02;2;9,713366667;0,207960851;1,01;1;41;79,5;0;1000041;164,8212333;35,27;0;-20;-15;-10;-5
RED;03:16,1;25:04,9;4,35;8;21,81383333;0,199414744;0,54375;1;49;75,5;0;1000041;186,6350667;39,62;0;-20;-15;-10;-5
RED;01:27,1;22:59,6;4,44;6;21,5413;0,206115694;0,74;1;55;72,5;0;1000041;208,1763667;44,06;0;-20;-15;-10;-5
RED;49:04,0;03:12,3;2,82;4;14,13915;0,199446218;0,705;1;59;70,5;0;1000041;222,3155167;46,88;0;-20;-15;-10;-5
RED;37:41,3;06:31,5;5,85;15;28,83655;0,202867541;0,39;1;74;63;0;1000041;251,1520667;52,73;0;-20;-15;-10;-5
RED;29:20,8;43:25,0;2,82;5;14,07061667;0,200417655;0,564;1;79;60,5;0;1000041;265,2226833;55,55;0;-20;-15;-10;-5
RED;07:35,3;20:25,3;2,62;4;12,83196667;0,204177588;0,655;1;83;58,5;0;1000041;278,05465;58,17;0;-20;-15;-10;-5
RED;20:27,0;29:20,4;1,82;4;8,890066667;0,204722874;0,455;1;87;56,5;0;1000041;286,9447167;59,99;0;-20;-15;-10;-5
RED;34:13,2;22:21,2;12,3;37;48,13393333;0,255536981;0,332432432;1;124;38;0;1000041;335,07865;72,29;0;-20;-15;-10;-5
RED;29:24,7;38:56,9;2,57;4;9,5353;0,269524818;0,6425;1;128;36;0;1000041;344,61395;74,86;0;-20;-15;-10;-5
RED;33:18,4;51:22,5;4,49;9;18,06743333;0,248513439;0,498888889;1;137;31,5;0;1000041;362,6813833;79,35;0;-20;-15;-10;-5
RED;43:21,8;50:20,3;1,41;3;6,976316667;0,202112385;0,47;1;140;30;0;1000041;369,6577;80,76;0;-20;-15;-10;-5
RED;51:24,9;01:45,5;1,93;4;10,34316667;0,186596626;0,4825;1;144;28;0;1000041;380,0008667;82,69;0;-20;-15;-10;-5
RED;13:25,0;17:45,4;1,14;2;4,33975;0,262687943;0,57;1;146;27;0;1000041;384,3406167;83,83;0;-20;-15;-10;-5
RED;29:25,6;40:53,8;2,42;3;11,46921667;0,210999589;0,806666667;1;149;25,5;0;1000041;395,8098333;86,25;0;-20;-15;-10;-5
RED;11:29,2;16:26,5;1,01;2;4,955333333;0,203820799;0,505;1;151;24,5;0;1000041;400,7651667;87,26;0;-20;-15;-10;-5
RED;17:16,2;33:03,8;3,23;6;15,79311667;0,204519479;0,538333333;1;157;21,5;0;1000041;416,5582833;90,49;0;-20;-15;-10;-5
RED;34:29,4;39:13,2;1,01;1;4,73055;0,213505829;1,01;1;158;21;0;1000041;421,2888333;91,5;0;-20;-15;-10;-5
RED;47:42,9;03:41,4;4,17;6;15,97446667;0,261041579;0,695;1;6;97;1;1000042;15,97446667;4,17;0;-20;-15;-10;-5
RED;16:25,2;44:02,3;5,01;5;27,6183;0,181401462;1,002;1;11;94,5;0;1000042;43,59276667;9,18;0;-20;-15;-10;-5
RED;44:50,2;12:39,0;5,45;12;27,8137;0,195946602;0,454166667;1;23;88,5;0;1000042;71,40646667;14,63;0;-20;-15;-10;-5
RED;16:31,3;28:37,7;2,42;4;12,10648333;0,199892895;0,605;1;27;86,5;0;1000042;83,51295;17,05;0;-20;-15;-10;-5
RED;29:54,6;40:48,1;2,22;4;10,89176667;0,203823683;0,555;1;31;84,5;0;1000042;94,40471667;19,27;0;-20;-15;-10;-5
RED;45:35,1;53:57,1;1,61;3;8,36515;0,192465168;0,536666667;1;34;83;0;1000042;102,7698667;20,88;0;-20;-15;-10;-5
RED;06:16,7;37:57,1;6,17;15;31,67308333;0,194802632;0,411333333;1;49;75,5;0;1000042;134,44295;27,05;0;-20;-15;-10;-5
RED;06:44,2;17:47,7;2,22;4;11,05905;0,20074057;0,555;1;53;73,5;0;1000042;145,502;29,27;0;-20;-15;-10;-5
RED;18:30,8;24:11,6;34,56;32;125,6810833;0,274981716;1,08;1;85;57,5;0;1000042;271,1830833;63,83;0;-20;-15;-10;-5
RED;27:09,8;39:35,2;2,3;3;12,42418333;0,185122832;0,766666667;1;88;56;0;1000042;283,6072667;66,13;0;-20;-15;-10;-5
RED;54:34,0;04:16,0;1,82;3;9,698883333;0,187650468;0,606666667;1;91;54,5;0;1000042;293,30615;67,95;0;-20;-15;-10;-5
RED;32:50,7;43:18,3;2,87;5;10,46121667;0,274346674;0,574;1;96;52;0;1000042;303,7673667;70,82;0;-20;-15;-10;-5
RED;43:34,0;55:30,5;2,42;4;11,94213333;0,20264386;0,605;1;100;50;0;1000042;315,7095;73,24;0;-20;-15;-10;-5
RED;56:33,9;11:08,5;4;4;14,57786667;0,274388571;1;1;104;48;0;1000042;330,2873667;77,24;0;-20;-15;-10;-5
RED;51:36,0;04:49,3;2,62;5;13,22111667;0,19816783;0,524;1;109;45,5;0;1000042;343,5084833;79,86;0;-20;-15;-10;-5
RED;59:41,0;12:43,9;3,39;4;13,0477;0,259815906;0,8475;1;113;43,5;0;1000042;356,5561833;83,25;0;-20;-15;-10;-5
RED;12:11,6;20:54,7;1,82;3;8,7185;0,208751505;0,606666667;1;116;42;0;1000042;365,2746833;85,07;0;-20;-15;-10;-5
RED;42:51,6;05:47,1;4,64;6;22,92521667;0,202397215;0,773333333;1;122;39;0;1000042;388,1999;89,71;0;-20;-15;-10;-5
RED;20:59,5;37:51,5;3,43;16;16,86671667;0,203359081;0,214375;1;138;31;0;1000042;405,0666167;93,14;0;-20;-15;-10;-5
RED;47:04,4;15:36,3;5,56;11;28,53191667;0,194869488;0,505454545;1;149;25,5;0;1000042;433,5985333;98,7;0;-20;-15;-10;-5
RED;27:31,7;26:34,9;49,25;13;299,05295;0,164686555;3,788461538;1;13;93,5;1;1000043;299,05295;49,25;0;-20;-15;-10;-5
RED;06:02,2;15:55,2;2,02;5;9,883716667;0,204376559;0,404;1;18;91;0;1000043;308,9366667;51,27;0;-20;-15;-10;-5
RED;26:00,0;37:13,7;2,22;4;11,22861667;0,197709127;0,555;1;22;89;0;1000043;320,1652833;53,49;0;-20;-15;-10;-5
RED;38:40,5;49:09,1;2,61;3;10,47576667;0,249146443;0,87;1;25;87,5;0;1000043;330,64105;56,1;0;-20;-15;-10;-5
RED;57:21,5;02:06,8;1,01;1;4,7555;0,212385659;1,01;1;26;87;0;1000043;335,39655;57,11;0;-20;-15;-10;-5
RED;51:16,4;22:38,2;8,08;12;31,3623;0,257634166;0,673333333;1;38;81;0;1000043;366,75885;65,19;0;-20;-15;-10;-5
RED;26:35,6;28:57,3;0,4;1;2,360783333;0,169435286;0,4;1;39;80,5;0;1000043;369,1196333;65,59;0;-20;-15;-10;-5
RED;55:16,0;08:43,9;3,65;5;13,46478333;0,271077515;0,73;1;44;78;0;1000043;382,5844167;69,24;0;-20;-15;-10;-5
